Join_Count,TARGET_FID,Join_Cou_1,TARGET_F_1,Join_Cou_2,TARGET_F_2,Join_Cou_3,TARGET_F_3,Join_Cou_4,TARGET_F_4,Join_Cou_5,TARGET_F_5,Join_Cou_6,TARGET_F_6,Join_Cou_7,TARGET_F_7,COMID,FDATE,RESOLUTION,GNIS_ID,GNIS_NAME,LENGTHKM,REACHCODE,FLOWDIR,WBAREACOMI,FTYPE,FCODE,StreamLeve,StreamOrde,StreamCalc,FromNode,ToNode,Hydroseq,LevelPathI,Pathlength,TerminalPa,ArbolateSu,Divergence,StartFlag,TerminalFl,DnLevel,UpLevelPat,UpHydroseq,DnLevelPat,DnMinorHyd,DnDrainCou,DnHydroseq,FromMeas,ToMeas,RtnDiv,VPUIn,VPUOut,AreaSqKM,TotDASqKM,DivDASqKM,Tidal,TOTMA,WBAreaType,PathTimeMA,HWNodeSqKM,MAXELEVRAW,MINELEVRAW,MAXELEVSMO,MINELEVSMO,SLOPE,ELEVFIXED,HWTYPE,SLOPELENKM,QA_MA,VA_MA,QC_MA,VC_MA,QE_MA,VE_MA,QA_01,VA_01,QC_01,VC_01,QE_01,VE_01,QA_02,VA_02,QC_02,VC_02,QE_02,VE_02,QA_03,VA_03,QC_03,VC_03,QE_03,VE_03,QA_04,VA_04,QC_04,VC_04,QE_04,VE_04,QA_05,VA_05,QC_05,VC_05,QE_05,VE_05,QA_06,VA_06,QC_06,VC_06,QE_06,VE_06,QA_07,VA_07,QC_07,VC_07,QE_07,VE_07,QA_08,VA_08,QC_08,VC_08,QE_08,VE_08,QA_09,VA_09,QC_09,VC_09,QE_09,VE_09,QA_10,VA_10,QC_10,VC_10,QE_10,VE_10,QA_11,VA_11,QC_11,VC_11,QE_11,VE_11,QA_12,VA_12,QC_12,VC_12,QE_12,VE_12,LakeFract,SurfArea,RAreaHLoad,RPUID,VPUID,Enabled,StreamWidt,Surfaceare,reachLengt,Area_f,Streamdept,gradient,HydroID,From_Node,To_Node,NextDownID,TOTAL_CNT,DamOrder,Shape_Leng,Shape_Area,POP,Lake_Hab,River_hab,Hab_sqkm,huc4,HUC4_name,huc6,HUC6_name,huc8,HUC8_name,Latitude,STATE_ABBR,NAW4_EN,NAW4_EN_1,POP_Correc,Shape_Le_1,Damnum_sum,Dam_sum_co,mgmt_unit,layer_name
"157","77","1","68526","1","68526","1","68526","1","68526","1","68526","1","68526","1","68730","3320698",1999/07/04,Medium,,,2.54000000000,"01030003001397",With Digitized,"0",StreamRiver,"46003",3.00000000000,1.00000000000,1.00000000000,150054327.00000000000,150013720.00000000000,150062351.00000000000,150036033.00000000000,134.11600000000,150002450.00000000000,2.54000000000,0.00000000000,1.00000000000,0.00000000000,3.00000000000,0.00000000000,0.00000000000,150036033.00000000000,0.00000000000,1.00000000000,150045480.00000000000,1.43706000000,100.00000000000,0.00000000000,0.00000000000,0.00000000000,1.34820000000,1.34820000000,1.34820000000,0.00000000000,0.13671630510,,1.53549276173,0.07110000000,6819.00000000000,4234.00000000000,6819.00000000000,4234.00000000000,0.01081589000,"0",H,2.39000000000,0.81200000000,0.70040000000,0.95200000000,0.70548000000,0.95200000000,0.70548000000,0.25100000000,0.51855000000,0.79300000000,0.66876000000,0.79300000000,0.66876000000,0.12600000000,0.45414000000,0.77500000000,0.66439000000,0.77500000000,0.66439000000,0.16100000000,0.47440000000,4.56200000000,1.22092000000,4.56200000000,1.22092000000,1.65800000000,0.88108000000,2.18800000000,0.92612000000,2.18800000000,0.92612000000,2.67700000000,1.04698000000,2.23200000000,0.93269000000,2.23200000000,0.93269000000,1.38600000000,0.82910000000,1.46700000000,0.80797000000,1.46700000000,0.80797000000,0.72800000000,0.67831000000,0.60700000000,0.62108000000,0.60700000000,0.62108000000,0.39800000000,0.57684000000,0.49800000000,0.58988000000,0.49800000000,0.58988000000,0.25300000000,0.51944000000,0.43900000000,0.57165000000,0.43900000000,0.57165000000,0.58100000000,0.63656000000,0.65600000000,0.63423000000,0.65600000000,0.63423000000,1.03500000000,0.75431000000,0.91700000000,0.69766000000,0.91700000000,0.69766000000,0.49200000000,0.60883000000,0.73800000000,0.65526000000,0.73800000000,0.65526000000,0.00000000000,0.00000000000,0.00000000000,01a,"01","1",2.97380333256,6042.76837176000,2540.00000000000,1.22299910416,0.89830605234,1.01771653543,"648435","76733","76734","734709","0",0.00000000000,0.46959930344,0.00816826696,NNE,0.00000000000,0.00604276837,0.00604276837,"0103",Kennebec,"010300",Kennebec,"01030003",Lower Kennebec River,44.73378200000,ME,Kennebec,Kennebec,NNE,0.02509018545,2.00000000000,2.00000000000,,
"157","77","1","92586","1","92586","1","92586","1","92586","1","92586","1","92586","1","92825","3321556",1999/07/04,Medium,,,3.22600000000,"01030003001629",With Digitized,"0",StreamRiver,"46003",4.00000000000,2.00000000000,2.00000000000,150013506.00000000000,150013508.00000000000,150045524.00000000000,150045524.00000000000,151.60400000000,150002450.00000000000,8.58600000000,0.00000000000,0.00000000000,0.00000000000,3.00000000000,150045524.00000000000,150062401.00000000000,150008159.00000000000,0.00000000000,1.00000000000,150008643.00000000000,0.00000000000,100.00000000000,0.00000000000,0.00000000000,0.00000000000,3.56940000000,9.31680000000,9.31680000000,0.00000000000,0.17467045726,,2.11615347552,0.00000000000,-9998.00000000000,5064.00000000000,5332.00000000000,5128.00000000000,0.00063236000,"0",,3.22600000000,5.57200000000,0.69731000000,6.32400000000,0.70132000000,6.32400000000,0.70132000000,1.72200000000,0.51687000000,4.95300000000,0.65351000000,4.95300000000,0.65351000000,0.87600000000,0.45400000000,4.73400000000,0.64532000000,4.73400000000,0.64532000000,0.87400000000,0.45383000000,16.43800000000,0.96093000000,16.43800000000,0.96093000000,11.24000000000,0.87292000000,17.97500000000,0.99265000000,17.97500000000,0.99265000000,18.37400000000,1.04126000000,14.74400000000,0.92431000000,14.74400000000,0.92431000000,9.48400000000,0.82423000000,7.85200000000,0.74917000000,7.85200000000,0.74917000000,4.97700000000,0.67468000000,3.51600000000,0.59609000000,3.51600000000,0.59609000000,2.76200000000,0.57632000000,2.73500000000,0.56017000000,2.73500000000,0.56017000000,1.75400000000,0.51892000000,2.22500000000,0.53403000000,2.22500000000,0.53403000000,4.19700000000,0.64298000000,4.07700000000,0.61962000000,4.07700000000,0.61962000000,7.16600000000,0.75290000000,6.17200000000,0.69628000000,6.17200000000,0.69628000000,3.43400000000,0.60916000000,5.15200000000,0.66080000000,5.15200000000,0.66080000000,0.00000000000,0.00000000000,0.00000000000,01a,"01","1",7.66460362524,19780.80903600000,3226.00000000000,360.62793050800,1.77611914000,0.06323620583,"672530","99384","99385","728350","0",0.00000000000,0.46959930344,0.00816826696,NNE,0.00000000000,0.01978080904,0.01978080904,"0103",Kennebec,"010300",Kennebec,"01030003",Lower Kennebec River,44.80738360000,ME,Kennebec,Kennebec,NNE,0.03390279733,2.00000000000,2.00000000000,,
"157","77","1","105250","1","105250","1","105250","1","105250","1","105250","1","105250","1","105522","3320140",2008/07/29,Medium,"574318",Robinson Brook,1.63200000000,"01030003001809",With Digitized,"0",StreamRiver,"46006",4.00000000000,1.00000000000,1.00000000000,150013166.00000000000,150013550.00000000000,150036112.00000000000,150022101.00000000000,184.23400000000,150002450.00000000000,4.06600000000,0.00000000000,0.00000000000,0.00000000000,4.00000000000,150022101.00000000000,150045625.00000000000,150022101.00000000000,0.00000000000,1.00000000000,150030632.00000000000,0.00000000000,40.14267000000,0.00000000000,0.00000000000,0.00000000000,1.77660000000,5.56470000000,5.56470000000,0.00000000000,0.06567343245,,304.51743065300,0.00000000000,-9998.00000000000,8426.00000000000,12758.00000000000,8426.00000000000,0.02654411000,"0",,1.63200000000,3.49500000000,0.93676000000,3.99700000000,0.94363000000,3.99700000000,0.94363000000,1.10400000000,0.64916000000,3.24400000000,0.87698000000,3.24400000000,0.87698000000,0.57300000000,0.54895000000,3.17900000000,0.87091000000,3.17900000000,0.87091000000,0.29900000000,0.47870000000,7.28400000000,1.18204000000,7.28400000000,1.18204000000,5.70600000000,1.12359000000,8.52400000000,1.25810000000,8.52400000000,1.25810000000,11.85600000000,1.51041000000,9.59700000000,1.31982000000,9.59700000000,1.31982000000,6.16700000000,1.15792000000,5.39400000000,1.05324000000,5.39400000000,1.05324000000,3.21800000000,0.90981000000,2.36000000000,0.78860000000,2.36000000000,0.78860000000,1.78900000000,0.74873000000,1.86700000000,0.73242000000,1.86700000000,0.73242000000,1.20600000000,0.66553000000,1.62600000000,0.70242000000,1.62600000000,0.70242000000,3.15400000000,0.90343000000,3.13100000000,0.86638000000,3.13100000000,0.86638000000,4.65300000000,1.03989000000,4.03300000000,0.94666000000,4.03300000000,0.94666000000,2.23600000000,0.80409000000,3.35400000000,0.88714000000,3.35400000000,0.88714000000,0.00000000000,0.00000000000,0.00000000000,01a,"01","1",6.09341621250,7955.56420704000,1632.00000000000,67.67070565050,1.50570300695,2.65441176471,"685227","110522","110523","726490","0",2.00000000000,0.46959930344,0.00816826696,NNE,0.00000000000,0.00795556421,0.00795556421,"0103",Kennebec,"010300",Kennebec,"01030003",Lower Kennebec River,44.99347573000,ME,Kennebec,Kennebec,NNE,0.01672418721,4.00000000000,4.00000000000,,
"157","77","1","105977","1","105977","1","105977","1","105977","1","105977","1","105977","1","106252","3321762",2008/07/29,Medium,"561152",Alder Stream,0.31300000000,"01030003002719",With Digitized,"3319884",ArtificialPath,"55800",4.00000000000,2.00000000000,2.00000000000,150013578.00000000000,150013583.00000000000,150024214.00000000000,150024214.00000000000,169.52600000000,150002450.00000000000,14.86000000000,0.00000000000,0.00000000000,0.00000000000,3.00000000000,150024214.00000000000,150026940.00000000000,150008159.00000000000,0.00000000000,1.00000000000,150012802.00000000000,0.00000000000,100.00000000000,0.00000000000,0.00000000000,0.00000000000,0.44640000000,38.13210000000,38.13210000000,0.00000000000,8.82547377806,LakePond,279.28413120500,0.00000000000,-9998.00000000000,6079.00000000000,6096.00000000000,6083.00000000000,0.00041533000,"0",,0.31300000000,23.32700000000,-9998.00000000000,25.85000000000,-9998.00000000000,25.85000000000,-9998.00000000000,7.30400000000,-9998.00000000000,19.59000000000,-9998.00000000000,19.59000000000,-9998.00000000000,3.58900000000,-9998.00000000000,17.70600000000,-9998.00000000000,17.70600000000,-9998.00000000000,2.24100000000,-9998.00000000000,33.54800000000,-9998.00000000000,33.54800000000,-9998.00000000000,43.52900000000,-9998.00000000000,79.74700000000,-9998.00000000000,79.74700000000,-9998.00000000000,78.03800000000,-9998.00000000000,60.83300000000,-9998.00000000000,60.83300000000,-9998.00000000000,40.32900000000,-9998.00000000000,27.74400000000,-9998.00000000000,27.74400000000,-9998.00000000000,21.12000000000,-9998.00000000000,13.16700000000,-9998.00000000000,13.16700000000,-9998.00000000000,11.81400000000,-9998.00000000000,9.81800000000,-9998.00000000000,9.81800000000,-9998.00000000000,7.22900000000,-9998.00000000000,7.31000000000,-9998.00000000000,7.31000000000,-9998.00000000000,19.72800000000,-9998.00000000000,17.03100000000,-9998.00000000000,17.03100000000,-9998.00000000000,30.48800000000,-9998.00000000000,25.70800000000,-9998.00000000000,25.70800000000,-9998.00000000000,14.64900000000,-9998.00000000000,21.99000000000,-9998.00000000000,21.99000000000,-9998.00000000000,0.00469865403,88706.88589110000,1.40261626261,01a,"01","1",15.49615826750,3880.23803017000,313.00000000000,-1.72770070264,2.94849789057,0.04153354633,"685957","111176","111177","739549","0",1.00000000000,0.46959930344,0.00816826696,NNE,0.08870688589,0.00000000000,0.08870688589,"0103",Kennebec,"010300",Kennebec,"01030003",Lower Kennebec River,44.90893273000,ME,Kennebec,Kennebec,NNE,0.00302905253,0.00000000000,1.00000000000,,
"157","77","1","107504","1","107504","1","107504","1","107504","1","107504","1","107504","1","107783","3321616",2001/01/24,Medium,,,3.82900000000,"01030003000717",With Digitized,"0",StreamRiver,"46006",6.00000000000,1.00000000000,1.00000000000,150054529.00000000000,150014664.00000000000,150062149.00000000000,150045258.00000000000,161.46700000000,150002450.00000000000,3.82900000000,0.00000000000,1.00000000000,0.00000000000,6.00000000000,0.00000000000,0.00000000000,150045258.00000000000,0.00000000000,1.00000000000,150045258.00000000000,0.00000000000,100.00000000000,0.00000000000,0.00000000000,0.00000000000,9.32940000000,9.32940000000,9.32940000000,0.00000000000,0.17117257826,,371.33022322400,0.30060000000,7971.00000000000,6247.00000000000,7971.00000000000,6247.00000000000,0.00468478000,"0",H,3.68000000000,5.65800000000,0.84391000000,6.42000000000,0.84942000000,6.42000000000,0.84942000000,1.75600000000,0.59610000000,5.04600000000,0.78447000000,5.04600000000,0.78447000000,0.87800000000,0.50751000000,4.74000000000,0.76892000000,4.74000000000,0.76892000000,1.06300000000,0.52878000000,19.06000000000,1.27259000000,19.06000000000,1.27259000000,11.37700000000,1.08439000000,18.21600000000,1.24968000000,18.21600000000,1.24968000000,18.70900000000,1.31897000000,15.00700000000,1.15764000000,15.00700000000,1.15764000000,9.65200000000,1.01951000000,7.97200000000,0.91534000000,7.97200000000,0.91534000000,5.05500000000,0.81280000000,3.56600000000,0.70433000000,3.56600000000,0.70433000000,2.78000000000,0.67559000000,2.75100000000,0.65337000000,2.75100000000,0.65337000000,1.75600000000,0.59610000000,2.22800000000,0.61682000000,2.22800000000,0.61682000000,4.13400000000,0.76171000000,4.02000000000,0.73034000000,4.02000000000,0.73034000000,7.27300000000,0.92029000000,6.26300000000,0.84235000000,6.26300000000,0.84235000000,3.47300000000,0.72165000000,5.21100000000,0.79268000000,5.21100000000,0.79268000000,0.00000000000,0.00000000000,0.00000000000,01a,"01","1",7.72255986548,23655.74537990000,3829.00000000000,311.51760966300,1.78577868296,0.45024810656,"687488","112633","112634","732328","0",1.00000000000,0.46959930344,0.00816826696,NNE,0.00000000000,0.02365574538,0.02365574538,"0103",Kennebec,"010300",Kennebec,"01030003",Lower Kennebec River,44.74840300000,ME,Kennebec,Kennebec,NNE,0.03793583041,2.00000000000,2.00000000000,,
"157","77","1","112885","1","112885","1","112885","1","112885","1","112885","1","112885","1","113174","3322658",1999/07/04,Medium,,,0.61900000000,"01030003001879",With Digitized,"0",Connector,"33400",5.00000000000,1.00000000000,1.00000000000,150014006.00000000000,150013485.00000000000,150045414.00000000000,150045414.00000000000,144.25100000000,150002450.00000000000,1.35800000000,0.00000000000,0.00000000000,0.00000000000,4.00000000000,150045414.00000000000,150062044.00000000000,150030639.00000000000,0.00000000000,1.00000000000,150036065.00000000000,0.00000000000,45.66109000000,0.00000000000,0.00000000000,0.00000000000,0.66420000000,1.25730000000,1.25730000000,0.00000000000,0.02810134953,,2.03084270327,0.00000000000,-9998.00000000000,14897.00000000000,19229.00000000000,14914.00000000000,0.06970920000,"0",,0.61900000000,0.80400000000,0.82971000000,0.94200000000,0.83644000000,0.94200000000,0.83644000000,0.23600000000,0.58030000000,0.74900000000,0.77592000000,0.74900000000,0.77592000000,0.11800000000,0.49657000000,0.72600000000,0.76824000000,0.72600000000,0.76824000000,0.36700000000,0.65215000000,8.51000000000,2.00761000000,8.51000000000,2.00761000000,1.78400000000,1.10438000000,2.37200000000,1.17066000000,2.37200000000,1.17066000000,2.56200000000,1.27304000000,2.13800000000,1.12439000000,2.13800000000,1.12439000000,1.32700000000,0.98862000000,1.41300000000,0.96330000000,1.41300000000,0.96330000000,0.69300000000,0.79016000000,0.58000000000,0.71656000000,0.58000000000,0.71656000000,0.38500000000,0.66100000000,0.48400000000,0.67916000000,0.48400000000,0.67916000000,0.23600000000,0.58030000000,0.41400000000,0.64965000000,0.41400000000,0.64965000000,0.47200000000,0.70129000000,0.54100000000,0.70174000000,0.54100000000,0.70174000000,0.99800000000,0.89311000000,0.88500000000,0.81923000000,0.88500000000,0.81923000000,0.47300000000,0.70173000000,0.70900000000,0.76249000000,0.70900000000,0.76249000000,0.00000000000,0.00000000000,0.00000000000,01a,"01","1",2.95814338520,1464.87260435000,619.00000000000,0.99935068624,0.89489761232,6.97092084006,"692879","117943","117944","729522","0",0.00000000000,0.46959930344,0.00816826696,NNE,0.00000000000,0.00146487260,0.00146487260,"0103",Kennebec,"010300",Kennebec,"01030003",Lower Kennebec River,44.50007913000,ME,Kennebec,Kennebec,NNE,0.00740171236,2.00000000000,2.00000000000,,
"157","77","1","113009","1","113009","1","113009","1","113009","1","113009","1","113009","1","113298","3321164",1999/07/04,Medium,"578577",Wing Brook,2.90200000000,"01030003000127",With Digitized,"0",StreamRiver,"46006",6.00000000000,2.00000000000,2.00000000000,150013420.00000000000,150013430.00000000000,150036073.00000000000,150026946.00000000000,166.02100000000,150002450.00000000000,8.51900000000,0.00000000000,0.00000000000,0.00000000000,6.00000000000,150026946.00000000000,150062244.00000000000,150026946.00000000000,0.00000000000,1.00000000000,150030642.00000000000,0.00000000000,100.00000000000,0.00000000000,0.00000000000,0.00000000000,5.35680000000,11.08530000000,11.08530000000,0.00000000000,0.11815189780,,2.69940357470,0.00000000000,-9998.00000000000,12770.00000000000,15351.00000000000,12770.00000000000,0.00889386000,"0",,2.90200000000,6.87800000000,0.92648000000,7.77900000000,0.93267000000,7.77900000000,0.93267000000,2.06400000000,0.63458000000,5.88500000000,0.84670000000,5.88500000000,0.84670000000,1.04300000000,0.53541000000,5.57100000000,0.83126000000,5.57100000000,0.83126000000,2.96100000000,0.70348000000,41.44400000000,1.82605000000,41.44400000000,1.82605000000,15.64000000000,1.26448000000,25.85500000000,1.48970000000,25.85500000000,1.48970000000,21.44100000000,1.43884000000,17.15200000000,1.25839000000,17.15200000000,1.25839000000,11.09900000000,1.10529000000,9.00500000000,0.98312000000,9.00500000000,0.98312000000,5.84700000000,0.87541000000,4.07300000000,0.75115000000,4.07300000000,0.75115000000,3.23200000000,0.72228000000,3.14100000000,0.69408000000,3.14100000000,0.69408000000,2.03500000000,0.63214000000,2.52200000000,0.65165000000,2.52200000000,0.65165000000,4.40000000000,0.79595000000,4.25800000000,0.76171000000,4.25800000000,0.76171000000,8.68500000000,1.00799000000,7.46000000000,0.91894000000,7.46000000000,0.91894000000,4.12200000000,0.77935000000,6.18400000000,0.86106000000,6.18400000000,0.86106000000,0.00000000000,0.00000000000,0.00000000000,01a,"01","1",8.50071890201,19735.26900290000,2902.00000000000,504.71162376700,1.91358422472,0.88938662991,"693003","118062","118063","735626","0",0.00000000000,0.46959930344,0.00816826696,NNE,0.00000000000,0.01973526900,0.01973526900,"0103",Kennebec,"010300",Kennebec,"01030003",Lower Kennebec River,44.59589220000,ME,Kennebec,Kennebec,NNE,0.03233063799,2.00000000000,2.00000000000,,
"157","77","1","113490","1","113490","1","113490","1","113490","1","113490","1","113490","1","113780","3322646",2008/07/29,Medium,"575164",Sebasticook River,0.64700000000,"01030003000068",With Digitized,"120049664",ArtificialPath,"55800",2.00000000000,5.00000000000,5.00000000000,150014000.00000000000,150013845.00000000000,150004806.00000000000,150004526.00000000000,111.13900000000,150002450.00000000000,1477.88400000000,0.00000000000,0.00000000000,0.00000000000,2.00000000000,150004526.00000000000,150004839.00000000000,150004526.00000000000,0.00000000000,1.00000000000,150004771.00000000000,38.40382000000,46.04550000000,0.00000000000,0.00000000000,0.00000000000,0.62010000000,2228.72670000000,2226.32820000000,0.00000000000,0.01225615862,StreamRiver,0.94970512783,0.00000000000,-9998.00000000000,2265.00000000000,2417.00000000000,2267.00000000000,0.00231839000,"0",,0.64700000000,1380.97900000000,1.99603000000,1429.37000000000,2.00074000000,1469.78400000000,2.00457000000,429.34600000000,1.21592000000,945.65300000000,1.66740000000,982.86400000000,1.67824000000,216.18900000000,0.93882000000,820.61500000000,1.56882000000,969.87600000000,1.66860000000,274.71700000000,1.02435000000,1288.66100000000,1.91013000000,2179.57700000000,2.39930000000,2609.39500000000,2.67443000000,7210.57400000000,4.30498000000,6019.57400000000,3.89437000000,4515.33100000000,3.47416000000,3245.14600000000,2.92400000000,2430.23600000000,2.52372000000,2408.84800000000,2.57606000000,982.20900000000,1.69505000000,1036.79800000000,1.71766000000,1259.44900000000,1.91546000000,551.29900000000,1.32883000000,554.06200000000,1.31878000000,697.70600000000,1.48283000000,354.58600000000,1.11565000000,378.34000000000,1.13351000000,463.05400000000,1.25308000000,240.28800000000,0.96495000000,561.69500000000,1.32615000000,1066.09900000000,1.77935000000,679.27200000000,1.44844000000,816.64200000000,1.54990000000,1781.75500000000,2.24053000000,1414.98000000000,1.99167000000,1332.35800000000,1.91842000000,858.07300000000,1.61920000000,1290.13700000000,1.91110000000,1498.87000000000,2.02231000000,0.00000000000,0.00000000000,0.00000000000,01a,"01","1",116.84779659600,60480.41951790000,647.00000000000,1583942163.43000030518,12.62775914680,0.23183925811,"693485","118535","118536","726194","0",0.00000000000,0.46959930344,0.00816826696,NNE,0.00000000000,0.06048041952,0.06048041952,"0103",Kennebec,"010300",Kennebec,"01030003",Lower Kennebec River,44.60231573000,ME,Kennebec,Kennebec,NNE,0.00767327420,2.00000000000,2.00000000000,,
"157","77","1","114456","1","114456","1","114456","1","114456","1","114456","1","114456","1","114750","3322670",1999/07/04,Medium,,,0.56800000000,"01030003001586",With Digitized,"0",Connector,"33400",4.00000000000,1.00000000000,1.00000000000,150014012.00000000000,150013159.00000000000,150045411.00000000000,150036113.00000000000,182.66100000000,150002450.00000000000,2.31000000000,0.00000000000,0.00000000000,0.00000000000,4.00000000000,150036113.00000000000,150062561.00000000000,150036113.00000000000,0.00000000000,1.00000000000,150036113.00000000000,38.24001000000,53.46020000000,0.00000000000,0.00000000000,0.00000000000,0.19530000000,3.05010000000,3.05010000000,0.00000000000,0.04624560109,,286.25701683700,0.00000000000,-9998.00000000000,8537.00000000000,8537.00000000000,8537.00000000000,0.00001000000,"0",,0.56800000000,1.90300000000,0.46455000000,2.19900000000,0.46639000000,2.19900000000,0.46639000000,0.60800000000,0.39359000000,1.84000000000,0.45213000000,1.84000000000,0.45213000000,0.30500000000,0.36746000000,1.76400000000,0.44894000000,1.76400000000,0.44894000000,0.16400000000,0.35088000000,4.61600000000,0.54263000000,4.61600000000,0.54263000000,3.24000000000,0.51555000000,4.57300000000,0.54147000000,4.57300000000,0.54147000000,6.44200000000,0.60678000000,5.27900000000,0.55994000000,5.27900000000,0.55994000000,3.32600000000,0.51845000000,3.14800000000,0.49955000000,3.14800000000,0.49955000000,1.74400000000,0.45748000000,1.34900000000,0.43028000000,1.34900000000,0.43028000000,0.97700000000,0.41800000000,1.09700000000,0.41761000000,1.09700000000,0.41761000000,0.62000000000,0.39448000000,0.93000000000,0.40844000000,0.93000000000,0.40844000000,1.69500000000,0.45524000000,1.76400000000,0.44894000000,1.76400000000,0.44894000000,2.51300000000,0.48940000000,2.19900000000,0.46639000000,2.19900000000,0.46639000000,1.21600000000,0.43150000000,1.82400000000,0.45146000000,1.82400000000,0.45146000000,0.00000000000,0.00000000000,0.00000000000,01a,"01","1",4.51966644064,2053.73643062000,568.00000000000,22.79955959390,1.21427235286,0.00000000000,"694455","119515","119516","727617","0",2.00000000000,0.46959930344,0.00816826696,NNE,0.00000000000,0.00205373643,0.00205373643,"0103",Kennebec,"010300",Kennebec,"01030003",Lower Kennebec River,45.00007453000,ME,Kennebec,Kennebec,NNE,0.00721506743,4.00000000000,4.00000000000,,
"157","77","1","116419","1","116419","1","116419","1","116419","1","116419","1","116419","1","116720","3318596",2008/07/29,Medium,"579075",Grant Brook,0.54300000000,"01030003001445",With Digitized,"0",StreamRiver,"46003",4.00000000000,1.00000000000,1.00000000000,150054084.00000000000,150012875.00000000000,150062594.00000000000,150022071.00000000000,196.57700000000,150002450.00000000000,0.54200000000,0.00000000000,1.00000000000,0.00000000000,4.00000000000,0.00000000000,0.00000000000,150022071.00000000000,0.00000000000,1.00000000000,150045694.00000000000,81.01111000000,100.00000000000,0.00000000000,0.00000000000,0.00000000000,0.94860000000,0.94860000000,0.94860000000,0.00000000000,0.02581946606,,122.73071382500,0.45270000000,31016.00000000000,28625.00000000000,31016.00000000000,28625.00000000000,0.06083969000,"0",H,0.39300000000,0.70100000000,0.79221000000,0.82400000000,0.79859000000,0.82400000000,0.79859000000,0.21600000000,0.56733000000,0.68900000000,0.75416000000,0.68900000000,0.75416000000,0.10200000000,0.48224000000,0.63200000000,0.73418000000,0.63200000000,0.73418000000,0.05100000000,0.42871000000,1.90300000000,1.07293000000,1.90300000000,1.07293000000,0.65700000000,0.77584000000,0.79000000000,0.78774000000,0.79000000000,0.78774000000,1.91400000000,1.13314000000,1.60700000000,1.00728000000,1.60700000000,1.00728000000,1.63400000000,1.06670000000,1.69400000000,1.02713000000,1.69400000000,1.02713000000,0.84100000000,0.84133000000,0.69300000000,0.75553000000,0.69300000000,0.75553000000,0.45000000000,0.69074000000,0.55500000000,0.70579000000,0.55500000000,0.70579000000,0.50400000000,0.71446000000,0.78100000000,0.78483000000,0.78100000000,0.78483000000,0.75600000000,0.81201000000,0.83700000000,0.80268000000,0.83700000000,0.80268000000,0.86900000000,0.85067000000,0.77200000000,0.78191000000,0.77200000000,0.78191000000,0.42300000000,0.67838000000,0.63400000000,0.73489000000,0.63400000000,0.73489000000,0.00000000000,0.00000000000,0.00000000000,01a,"01","1",2.76667009275,1201.84148829000,543.00000000000,0.70058005234,0.85280319851,4.40331491713,"696425","121701","121702","737816","0",3.00000000000,0.46959930344,0.00816826696,NNE,0.00000000000,0.00120184149,0.00120184149,"0103",Kennebec,"010300",Kennebec,"01030003",Lower Kennebec River,45.05279640000,ME,Kennebec,Kennebec,NNE,0.00511693835,2.00000000000,3.00000000000,,
